bfb1f3cf-b648-4fcb-a173-117b57ceb318|Despesas com pessoal|f|gasto_variavel|||0
18268d6a-9b1b-4142-8185-cc0736fd4bc0|Despesas fixas|f|gasto_variavel|||0
26f31754-3379-4ac2-b8ce-dbb5561d5eb5|Despesas variáveis|f|gasto_variavel|||0
38aba356-ae77-4f2f-aeb6-b4fe54404d54|Desporto|f|gasto_variavel|||0
80d51eb2-fe3f-4279-a0a4-e91c23f01f53|Diarista|f|gasto_variavel|||0
921549d5-292c-428e-8dca-ac072a433bbf|Diego Luis da Silva|f|gasto_variavel|||0
84806b93-6850-49ff-b370-a26dde1ebda6|Doação|f|despesa|92d9598b-539e-42d7-9d4e-99f8f3608409|Imóvel Elci e Agenor|0
9ccff568-0d8a-4e46-9771-ff99a9ee7b4c|Documentos|f|despesa|||0
74d28cc1-673a-4344-a8b3-6b0e7320f3f3|Educação|f|gasto_variavel|||0
603339ed-9fb4-4cb5-b78c-0e899b46816e|Educação Ana e Erick|f|gasto_fixo|||0
85f11e0d-bc32-4f7c-8c62-e4c851136b02|Educação Henrique|f|gasto_fixo|||0
dfc26213-4dbd-4a8d-93b9-16020dccfeb0|Elcir e Agenor|f|investimento|||0
c69f2cab-0b92-47b9-bfa4-ada689838ca1|emprestimo primo|f|gasto_variavel|||0
058fed3f-0d1c-412a-9b12-5683b9fd2e32|Energia|f|gasto_fixo|||3
6aee78d7-6350-4bb8-a0bf-4b38d4415e19|Energia Casa 25|f|gasto_variavel|||0
a1dda0f1-3309-40a8-aa6a-bc29cdd7ec71|Energia Casa 26|f|gasto_variavel|||0
cfb1e231-0e67-4aeb-92d2-eda516d35ac2|Energia Elétrica|f|gasto_variavel|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
3ae4963c-d497-46f5-a35f-fbabb7f606a2|Entretenimento|f|gasto_variavel|||0
88022a82-057c-4906-aa12-6ec6fc33fdea|Estacionamento|f|gasto_variavel|||0
1724d406-d5ec-4143-8471-541e97a20a9b|Estacionamento e Pedágio|f|gasto_variavel|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
c3360701-9d6b-43b0-93af-19f93065453f|Família|f|gasto_variavel|||0
42077083-3061-40a9-8b72-b88678ffb653|Farmácia|f|gasto_variavel|||0
fd45f997-9b75-437b-a800-873db5c667e5|Farmácia|f|gasto_variavel|52c7f83b-0ab8-42c8-b76e-7f6575150b48|Saúde e Bem-estar|0
56c92177-d0dd-463c-ad34-7910d2178529|Fatura de água|f|gasto_variavel|||0
556ee658-b379-409b-b2c7-9e24830f36b5|Gás|f|gasto_variavel|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
8df37556-b66b-48ae-80cc-7f63c3f63906|Gás casa 25|f|gasto_variavel|||0
2b6c8fb4-21cf-4ab9-90af-4544f6a09a79|Gás casa 26|f|gasto_variavel|||0
f35bdf4c-6773-47e3-b123-bf3f35bc3972|Gasto com cartório não identificado|f|gasto_variavel|18268d6a-9b1b-4142-8185-cc0736fd4bc0|Despesas fixas|2
9523e955-b2ef-413d-b8d4-ef3e78a9739d|Gasto com cartório não identificado|f|gasto_variavel|cbb13e22-c696-4234-9e17-38fdfc304a77|Despesas administrativas|2
ac91a9a9-70fa-49b2-853a-28a2c35f3909|Gastos familiares|f|despesa|||1
08713a69-280b-4c56-b41c-ccf6673e4bb3|Gilberto Salão|f|gasto_variavel|||0
0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|f|gasto_variavel|||0
91c1b35d-e0a2-40ad-9d5b-d6fdf48189c3|Higiene e Beleza|f|gasto_variavel|52c7f83b-0ab8-42c8-b76e-7f6575150b48|Saúde e Bem-estar|0
38ed3e6c-20f3-4d97-9f6f-46eb07713025|Honorários contábeis|f|gasto_variavel|18268d6a-9b1b-4142-8185-cc0736fd4bc0|Despesas fixas|2
e15547ba-f4fe-41e1-b80f-49acfeb5b1d0|IFOOD|f|gasto_variavel|||0
b1838fb2-f263-4951-89f5-9108a0112114|Imóvel Elci e Agenor|f|investimento|92d9598b-539e-42d7-9d4e-99f8f3608409|Imóvel Elci e Agenor|0
9f407336-d265-45e0-888f-d10adcd1194b|Imóvel Manifesto|f|gasto_variavel|b0a9ea30-4966-454d-817a-35e9db1b220a|Investimentos|2
90c39798-bac3-4898-8842-61ed27b98263|Impostos|f|gasto_variavel|||0
df9e635f-ce17-429f-8ae2-05ae248af397|Impostos e taxas|f|gasto_variavel|90c39798-bac3-4898-8842-61ed27b98263|Impostos|1
42da29ea-edab-4ca9-92f2-d8c58bf95460|INTERNET|f|gasto_fixo|||0
b3690617-a648-4bf4-8b35-c55a04438043|Internet e TV|f|gasto_fixo|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
15ca7d86-e7f0-4e83-b9b3-5057e0b6bea0|Internet/Telefone|f|gasto_variavel|||0
b0a9ea30-4966-454d-817a-35e9db1b220a|Investimentos|f|gasto_variavel|||0
a43b4354-de03-44b0-afff-b14e7a966bd7|IPTU|f|gasto_variavel|90c39798-bac3-4898-8842-61ed27b98263|Impostos|6
4cf82843-57e8-4c1d-9387-c0c03d6d20bf|IPVA e Licenciamento|f|gasto_fixo|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
6bf87151-b9af-4e28-9ddb-16c5fc97a2c5|José Souza Batista (pedreiro casa 26)|f|gasto_variavel|||0
71765b4e-0cad-4fd6-bf0d-255578fa65e1|Josias Gonçalves (marceneiro)|f|gasto_variavel|||0
